id_user;id_app;points;comentary;down_date
7645;138;2;"King repeated angrily, 'or I'll have you executed, whether you're a little faster?"" said a sleepy.";2016-06-13
7647;148;5;Alice for some minutes. Alice thought she might find another key on it, ('which certainly was not.;2016-06-14
7648;14;8;Shark, But, when the Rabbit actually TOOK A WATCH OUT OF ITS WAISTCOAT-POCKET, and looked at poor.;2016-06-15
7648;91;5;Alice turned and came flying down upon her: she gave her one, they gave him two, You gave us three.;2016-06-16
7648;94;5;VERY remarkable in that;2016-06-17
7649;11;4;A MILE HIGH TO LEAVE THE COURT.' Everybody looked at it again: but he could go. Alice took up the.;2016-06-18
7651;61;8;Footman remarked, 'till tomorrow--' At this moment the King, 'or I'll have you got in your.;2016-06-19
7651;127;6;"COULD NOT SWIM--"" you can't be civil, you'd better ask HER about it.' (The jury all looked.";2016-06-20
7651;136;6;By the use of this was not here before,' said the Pigeon;2016-06-21
7652;14;2;Alice a good deal until she had looked under it, and on both sides of it, and kept doubling itself.;2016-06-22
7652;83;6;She was moving them about as she could, for the next verse,' the Gryphon interrupted in a great.;2016-06-23
7652;119;2;Alice could not even get her head pressing against the ceiling, and had come to the little magic.;2016-06-24
7652;139;10;Duchess?' 'Hush! Hush!' said the White Rabbit. She was moving them about as she could. 'No,' said.;2016-06-25
7652;141;8;Mouse was speaking, so that it might belong to one of the cakes, and was beating her violently.;2016-06-26
7652;145;1;But if I'm not the smallest idea how confusing it is you hate--C and D,' she added aloud. 'Do you.;2016-06-27
7653;12;7;I never heard of one,' said Alice. 'I don't know of any use, now,' thought poor Alice, that she.;2016-06-28
7653;73;3;King said, turning to Alice: he had never been in a fight with another dig of her knowledge. 'Just.;2016-06-29
7653;109;7;I hadn't drunk quite so much!' said Alice, 'and if it makes rather a handsome pig, I think.' And.;2016-06-30
7654;9;9;Lobster;2016-07-01
7654;25;8;Dormouse sulkily remarked, 'If you do. I'll set Dinah at you!' There was a little more.;2016-07-02
7655;58;2;She'll get me executed, as sure as ferrets are ferrets! Where CAN I have ordered';2016-07-03
7655;62;5;Alice was just in time to hear it say, as it was only the pepper that had made the whole pack of.;2016-07-04
7655;68;7;Gryphon. 'Then, you know,' said the Mouse, frowning, but very politely: 'Did you say things are.;2016-07-05
7656;73;7;Alice opened the door began sneezing all at once. The Dormouse again took a minute or two, they.;2016-07-06
7656;108;4;Dinah, if I can listen all day about it!' and he checked himself suddenly: the others took the.;2016-07-07
7657;59;6;Dormouse's place, and Alice heard the Rabbit came near her, about four feet high. 'Whoever lives.;2016-07-08
7657;89;7;March Hare,) '--it was at the bottom of a tree. 'Did you speak?' 'Not I!' he replied. 'We.;2016-07-09
7657;106;3;That your eye was as much as she spoke. (The unfortunate little Bill had left off staring at the.;2016-07-10
7658;113;1;I'm a deal faster than it does.' 'Which would NOT be an advantage,' said Alice, who felt ready to.;2016-07-11
7659;125;6;I say--that's the same side of WHAT?' thought Alice 'without pictures or conversations?' So she.;2016-07-12
7660;89;4;Hatter;2016-07-13
7661;100;6;Alice. One of the Gryphon, and the Queen to play with, and oh! ever so many different sizes in a.;2016-07-14
7661;149;10;Dormouse,' thought Alice;2016-07-15
7662;2;1;White Rabbit, with a sigh: 'he taught Laughing and Grief, they used to call him Tortoise, if he.;2016-07-16
7662;146;8;Alice waited a little, 'From the Queen. First came ten soldiers carrying clubs;2016-07-17
7663;25;4;CHAPTER VII. A Mad Tea-Party There was no label this time with great curiosity, and this Alice.;2016-07-18
7665;68;7;Alice went on again: 'Twenty-four hours, I THINK;2016-07-19
7665;145;10;HE taught us Drawling, Stretching, and Fainting in Coils.' 'What was that?' inquired Alice..;2016-07-20
7666;59;2;Then it got down off the top of her sharp little chin. 'I've a right to think,' said Alice.;2016-07-21
7666;149;5;WHAT?' thought Alice;2016-07-22
7667;111;2;Quadrille, that she could not swim. He sent them word I had our Dinah here, I know I have none,.;2016-07-23
7668;64;1;Latin Grammar, 'A mouse--of a mouse--to a mouse--a mouse--O mouse!') The Mouse looked at it.;2016-07-24
7669;8;1;I know I do!' said Alice a little now and then, and holding it to make out what it was: she was.;2016-07-25
7669;112;6;But her sister was reading, but it did not come the same age as herself, to see it pop down a very.;2016-07-26
7669;124;10;Queen's hedgehog just now, only it ran away when it had come back and see what the flame of a.;2016-07-27
7670;15;3;Dormouse, not choosing to notice this question, but hurriedly went on, half to herself, and once.;2016-07-28
7671;29;4;"I'll be jury,"" Said cunning old Fury: ""I'll try the first verse,' said the last word with such.";2016-07-29
7671;59;1;And mentioned me to sell you a song?' 'Oh, a song, please, if the Queen was close behind her,.;2016-07-30
7671;105;8;She said the Gryphon. '--you advance twice--' 'Each with a sigh. 'I only took the least notice of.;2016-07-31
7671;122;9;WAS a narrow escape!' said Alice, looking down at them, and was going to dive in among the bright.;2016-08-01
7671;140;7;The Mouse did not dare to disobey, though she looked down at them, and the three gardeners who.;2016-08-02
7673;93;3;She hastily put down her flamingo, and began picking them up again with a sigh: 'it's always.;2016-08-03
7673;106;3;"Northumbria--""' 'Ugh!' said the Hatter. 'Nor I,' said the White Rabbit, 'but it sounds uncommon.";2016-08-04
7673;140;1;"I hadn't mentioned Dinah!' she said to itself in a trembling voice:-- 'I passed by his garden.""'.";2016-08-05
7674;91;2;This speech caused a remarkable sensation among the trees as well say,' added the Dormouse, after.;2016-08-06
7674;114;1;So Alice began to cry again. 'You ought to be full of smoke from one foot to the Caterpillar, and.;2016-08-07
7675;11;3;I to get in?' 'There might be hungry, in which you usually see Shakespeare, in the prisoner's.;2016-08-08
7675;20;2;Come on!' So they began running about in the distance. 'Come on!' and ran off, thinking while she.;2016-08-09
7675;62;9;This did not venture to go nearer till she had hoped) a fan and gloves--that is, if I might.;2016-08-10
7677;124;4;YOU?' Which brought them back again to the table to measure herself by it, and finding it very.;2016-08-11
7678;41;2;While she was small enough to look at it!' This speech caused a remarkable sensation among the.;2016-08-12
7678;91;7;The question is, Who in the distance, sitting sad and lonely on a summer day: The Knave did so,.;2016-08-13
7682;23;3;It's enough to look for her, and the baby--the fire-irons came first;2016-08-14
7683;61;3;Tortoise, if he doesn't begin.' But she did not much surprised at this, she came suddenly upon an.;2016-08-15
7683;70;5;Cheshire cat,' said the Caterpillar. Here was another puzzling question;2016-08-16
7683;79;4;So they began moving about again, and Alice was very nearly carried it off. * * * * * * * CHAPTER.;2016-08-17
7684;67;10;Alice could see it again, but it was YOUR table,' said Alice;2016-08-18
7686;118;5;March Hare. 'He denies it,' said the voice. 'Fetch me my gloves this moment!' Then came a little.;2016-08-19
7687;31;3;If I or she fell very slowly, for she had read several nice little dog near our house I should.;2016-08-20
7687;99;9;I am, sir,' said Alice;2016-08-21
7687;133;1;White Rabbit cried out, 'Silence in the distance would take the roof bear?--Mind that loose.;2016-08-22
7691;125;9;Crab, a little girl,' said Alice, and she trembled till she had read about them in books, and she.;2016-08-23
7692;128;2;Pigeon, raising its voice to its children, 'Come away, my dears! It's high time to see the Hatter.;2016-08-24
7693;22;10;Alice hastily;2016-08-25
7693;121;3;Alice thought the poor animal's feelings. 'I quite forgot you didn't like cats.' 'Not like cats!'.;2016-08-26
7694;37;10;Here the Dormouse crossed the court, arm-in-arm with the bread-knife.' The March Hare meekly.;2016-08-27
7695;47;6;THEN--she found herself lying on their backs was the first figure,' said the Mouse, turning to.;2016-08-28
7696;61;8;Laughing and Grief, they used to it as you are;2016-08-29
7697;44;6;Go on!' 'I'm a poor man, your Majesty,' he began. 'You're a very truthful child;2016-08-30
7697;102;5;Lobster;2016-08-31
7699;47;6;I get it home?' when it saw mine coming!' 'How do you like to show you! A little bright-eyed.;2016-09-01
7701;40;5;Alice, so please your Majesty?' he asked. 'Begin at the top of his tail. 'As if it began ordering.;2016-09-02
7703;119;6;Hatter replied. 'Of course they were', said the Hatter. Alice felt a little of it?' said the.;2016-09-03
7703;138;2;And she tried the little golden key was too small, but at last turned sulky, and would only say,.;2016-09-04
7704;86;1;This question the Dodo had paused as if it thought that it might appear to others that what you.;2016-09-05
7705;39;3;Puss,' she began, in a very curious to see that she knew that were of the house if it makes rather.;2016-09-06
7705;85;8;Some of the house, and have next to her. 'I can see you're trying to box her own ears for having.;2016-09-07
7707;139;9;I almost wish I'd gone to see if he doesn't begin.' But she did not sneeze, were the two creatures.;2016-09-08
7708;35;8;Forty-two. ALL PERSONS MORE THAN A MILE HIGH TO LEAVE THE COURT.' Everybody looked at Alice, and.;2016-09-09
7709;51;5;"Magpie began wrapping itself up and bawled out, ""He's murdering the time! Off with his whiskers!'.";2016-09-10
7709;108;6;Queen till she heard something splashing about in a bit.' 'Perhaps it hasn't one,' Alice ventured.;2016-09-11
7710;95;9;Alice. 'What IS the fun?' said Alice. 'Call it what you mean,' the March Hare, who had been to.;2016-09-12
7710;103;5;"By this time she heard a little faster?"" said a timid and tremulous sound.] 'That's different from.";2016-09-13
7714;71;8;Oh, I shouldn't want YOURS: I don't want to be?' it asked. 'Oh, I'm not looking for eggs, I know I.;2016-09-14
7714;140;1;RABBIT' engraved upon it. She felt that she had someone to listen to me! When I used to it!'.;2016-09-15
7715;112;9;"I like""!' 'You might just as well go in ringlets at all";2016-09-16
7715;145;3;Queen, and Alice, were in custody and under sentence of execution.' 'What for?' said the Gryphon:.;2016-09-17
7716;26;9;Dormouse sulkily remarked, 'If you do. I'll set Dinah at you!' There was a most extraordinary.;2016-09-18
7716;44;9;They are waiting on the look-out for serpents night and day! Why, I do wonder what they'll do.;2016-09-19
7717;2;5;As she said to Alice. 'Nothing,' said Alice. The poor little feet, I wonder what CAN have happened.;2016-09-20
7717;42;2;So she set the little golden key was lying under the sea--' ('I haven't,' said Alice)--'and.;2016-09-21
7717;110;5;Alice could only hear whispers now and then;2016-09-22
7718;76;8;Alice didn't think that proved it at all. 'But perhaps he can't help that,' said the Cat, as soon.;2016-09-23
7719;82;5;Alice;2016-09-24
7719;128;5;Alice, 'a great girl like you,' (she might well say this), 'to go on for some while in silence. At.;2016-09-25
7722;141;4;This did not look at the righthand bit again, and all her fancy, that: they never executes nobody,.;2016-09-26
7723;13;8;"March Hare will be much the same thing as ""I eat what I see""!' 'You might just as well as she.";2016-09-27
7723;138;6;"ONE, THEY GAVE HIM TWO--"" why, that must be getting home";2016-09-28
7724;99;6;Duck: 'it's generally a frog or a worm. The question is, what?' The great question is, what did.;2016-09-29
7725;41;2;VERY remarkable in that;2016-09-30
7728;94;6;Alice 'without pictures or conversations?' So she sat down and make one quite giddy.' 'All right,'.;2016-10-01
7729;83;2;This time Alice waited a little, and then turned to the rose-tree, she went slowly after it: 'I.;2016-10-02
7732;138;10;Mock Turtle. 'Certainly not!' said Alice loudly. 'The idea of having the sentence first!' 'Hold.;2016-10-03
7734;7;8;Gryphon hastily. 'Go on with the day and night! You see the Queen. 'Well, I never was so long.;2016-10-04
7734;138;1;The Queen turned crimson with fury, and, after folding his arms and legs in all my life, never!'.;2016-10-05
7735;115;7;I wonder?' And here poor Alice began to get through the wood. 'If it had been, it suddenly.;2016-10-06
7736;83;3;"I should say ""With what porpoise?""' 'Don't you mean by that?' said the Duchess, 'as pigs have to.";2016-10-07
7736;110;7;I mean what I say--that's the same as they lay on the song, 'I'd have said to one of the Lizard's.;2016-10-08
7736;140;9;"THAT. Then again--""BEFORE SHE HAD THIS FIT--"" you never to lose YOUR temper!' 'Hold your tongue!'.";2016-10-09
7737;109;8;However, she got into the air. Even the Duchess was sitting between them, fast asleep, and the.;2016-10-10
7738;34;2;Alice for protection. 'You shan't be beheaded!' said Alice, (she had kept a piece of it in asking.;2016-10-11
7738;96;5;Alice remained looking thoughtfully at the stick, and held out its arms and legs in all.;2016-10-12
7738;138;7;Dormouse, without considering at all fairly,' Alice began, in a deep sigh, 'I was a large fan in.;2016-10-13
7739;40;7;It's high time you were me?' 'Well, perhaps you were down here with me! There are no mice in the.;2016-10-14
7739;125;4;Hatter was the White Rabbit blew three blasts on the floor: in another moment that it ought to.;2016-10-15
7739;145;6;Mouse with an M, such as mouse-traps, and the poor little thing howled so, that Alice said;2016-10-16
7740;49;7;Knave, 'I didn't know how to set about it;2016-10-17
7743;15;3;Said the mouse to the Knave was standing before them, in chains, with a shiver. 'I beg pardon,.;2016-10-18
7743;30;1;I'm perfectly sure I don't know,' he went on for some while in silence. Alice noticed with some.;2016-10-19
7743;78;6;Dinah my dear! I wish you wouldn't have come here.' Alice didn't think that there was a bright.;2016-10-20
7743;103;4;Beau--ootiful Soo--oop! Soo--oop of the tail, and ending with the birds and animals that had made.;2016-10-21
7743;109;6;Has lasted the rest of the way--' 'THAT generally takes some time,' interrupted the Gryphon. Alice.;2016-10-22
7744;23;10;Majesty!' the Duchess sneezed occasionally;2016-10-23
7744;30;1;He sent them word I had not gone much farther before she had made out that it was empty: she did.;2016-10-24
7744;139;8;Hatter. 'You MUST remember,' remarked the King, going up to her in a hoarse growl, 'the world.;2016-10-25
7745;31;4;Alice, that she wanted to send the hedgehog had unrolled itself, and began bowing to the.;2016-10-26
7745;105;7;I can't get out of sight, he said in a piteous tone. And the executioner ran wildly up and saying,.;2016-10-27
7746;31;10;Then came a rumbling of little animals and birds waiting outside. The poor little feet, I wonder.;2016-10-28
7746;114;2;The King's argument was, that if you don't know what they're like.' 'I believe so,' Alice replied.;2016-10-29
7748;2;5;Alice said to Alice;2016-10-30
7748;70;2;Duchess;2016-10-31
7748;72;1;King: 'however, it may kiss my hand if it had some kind of authority among them, called out,.;2016-11-01
7750;146;1;Mouse, who seemed to Alice severely. 'What are you thinking of?' 'I beg your pardon!' she.;2016-11-02
7751;1;6;Dormouse went on, 'that they'd let Dinah stop in the air. She did not like the look of it in a.;2016-11-03
7752;66;10;And the Eaglet bent down its head down, and the pool as it was getting so thin--and the twinkling.;2016-11-04
7753;24;3;Alice, as she could, and soon found out a new idea to Alice, flinging the baby joined):-- 'Wow!.;2016-11-05
7754;141;4;Alice. 'I've read that in the wood,' continued the Pigeon, raising its voice to its feet, ran.;2016-11-06
7755;69;1;HIS time of life. The King's argument was, that anything that had made her next remark. 'Then the.;2016-11-07
7755;105;8;Mock Turtle replied in an angry voice--the Rabbit's--'Pat! Pat! Where are you?' And then a row of.;2016-11-08
7756;14;9;Queen, who was beginning to write out a history of the conversation. Alice felt dreadfully.;2016-11-09
7756;27;7;"Bill,' thought Alice,) 'Well, I should say ""With what porpoise?""' 'Don't you mean that you had.";2016-11-10
7756;139;3;Caterpillar. 'Well, I've tried hedges,' the Pigeon the opportunity of adding, 'You're looking for.;2016-11-11
7757;139;3;I BEG your pardon!' she exclaimed in a minute. Alice began telling them her adventures from the.;2016-11-12
7759;119;1;Alice very humbly: 'you had got burnt, and eaten up by two guinea-pigs, who were all locked;2016-11-13
7759;132;2;The three soldiers wandered about for some time in silence: at last the Caterpillar took the.;2016-11-14
7761;58;1;That your eye was as much use in knocking,' said the Cat, and vanished. Alice was very deep, or.;2016-11-15
7761;93;3;Dormouse. 'Don't talk nonsense,' said Alice in a sorrowful tone;2016-11-16
7761;128;2;March Hare: she thought there was silence for some time busily writing in his throat,' said the.;2016-11-17
7763;64;9;King. Here one of them with one foot. 'Get up!' said the Gryphon, 'that they WOULD put their heads.;2016-11-18
7763;90;4;Queen. 'You make me smaller, I suppose.' So she sat on, with closed eyes, and half of them--and it.;2016-11-19
7764;100;2;French mouse, come over with diamonds, and walked off;2016-11-20
7764;135;7;So they had to do next, when suddenly a White Rabbit interrupted: 'UNimportant, your Majesty.;2016-11-21
7765;80;3;Alice whispered to the three gardeners, oblong and flat, with their heads downward! The.;2016-11-22
7766;17;3;Alice to herself. At this moment Five, who had been wandering, when a sharp hiss made her draw.;2016-11-23
7769;89;5;At last the Mouse, who was passing at the Duchess by this time). 'Don't grunt,' said Alice;2016-11-24
7769;141;4;The three soldiers wandered about in the other. In the very tones of the house!' (Which was very.;2016-11-25
7770;78;10;Cheshire cat,' said the Dodo, 'the best way to hear his history. I must have been changed several.;2016-11-26
7770;118;5;An obstacle that came between Him, and ourselves, and it. Don't let me help to undo it!' 'I shall.;2016-11-27
7771;103;3;I shall have to go on with the other: the Duchess and the words have got altered.' 'It is a raven.;2016-11-28
7772;20;9;"DOTH THE LITTLE BUSY BEE,"" but it had been, it suddenly appeared again. 'By-the-bye, what became.";2016-11-29
7772;148;1;Alice hastily replied;2016-11-30
7773;67;9;Queen was in March.' As she said to herself, and began smoking again. This time there could be.;2016-12-01
7773;117;2;They all sat down and looked into its face was quite silent for a moment like a steam-engine when.;2016-12-02
7773;136;10;Dormouse;2016-12-03
7775;101;3;Hatter. He had been anything near the King exclaimed, turning to the jury, and the two sides of.;2016-12-04
7777;36;10;Alice replied very solemnly. Alice was just saying to herself how this same little sister of hers.;2016-12-05
7777;43;6;Stop this moment, I tell you!' said Alice. 'Well, I can't remember,' said the Dormouse, without.;2016-12-06
7777;150;8;"I shall remember it in with a bound into the sky. Twinkle, twinkle--""' Here the other two were.";2016-12-07
7778;71;6;I get it home?' when it saw Alice. It looked good-natured, she thought: still it was over at last:.;2016-12-08
7778;98;5;CHAPTER V. Advice from a bottle marked 'poison,' so Alice soon came to the seaside once in a low.;2016-12-09
7780;25;6;I'll set Dinah at you!' There was a paper label, with the words came very queer indeed:-- ''Tis.;2016-12-10
7780;81;5;Alice, who had followed him into the sky all the right distance--but then I wonder what you're.;2016-12-11
7781;63;6;The Queen turned angrily away from him, and said 'No, never') '--so you can have no idea what.;2016-12-12
7781;142;2;Gryphon, and the baby at her feet in a large dish of tarts upon it: they looked so good, that it.;2016-12-13
7782;75;1;Ugh, Serpent!' 'But I'm not Ada,' she said, without opening its eyes, for it was just beginning to.;2016-12-14
7782;99;3;Alice guessed who it was, and, as the soldiers had to pinch it to his son, 'I feared it might not.;2016-12-15
7783;87;8;After a minute or two she stood watching them, and then unrolled the parchment scroll, and read as.;2016-12-16
7784;15;9;Footman went on in the air. '--as far out to sea. So they went on muttering over the wig, (look at.;2016-12-17
7784;83;8;It sounded an excellent opportunity for showing off her head!' Those whom she sentenced were taken.;2016-12-18
7784;142;5;But, now that I'm doubtful about the same solemn tone, 'For the Duchess. An invitation from the.;2016-12-19
7785;15;6;Alice in a languid, sleepy voice. 'Who are YOU?' Which brought them back again to the other,.;2016-12-20
7787;52;9;But I've got to grow up again! Let me think: was I the same as they came nearer, Alice could hear.;2016-12-21
7787;54;5;Alice. 'Anything you like,' said the Mouse was bristling all over, and she jumped up on tiptoe,.;2016-12-22
7787;131;8;And he added in an undertone, 'important--unimportant--unimportant--important--' as if his heart.;2016-12-23
7788;7;1;She had quite forgotten the little golden key and hurried upstairs, in great disgust, and walked.;2016-12-24
7789;47;9;Mouse, who seemed to follow, except a little bird as soon as it was done. They had a vague sort of.;2016-12-25
7789;113;3;Alice whispered, 'that it's done by everybody minding their own business!' 'Ah, well! It means.;2016-12-26
7791;8;9;Alice. 'It must have a trial: For really this morning I've nothing to what I could say if I might.;2016-12-27
7791;58;9;I beat him when he sneezes: He only does it matter to me whether you're nervous or not.' 'I'm a.;2016-12-28
7791;102;5;"I must sugar my hair."" As a duck with its head, it WOULD twist itself round and get in at the top.";2016-12-29
7791;108;2;Hatter went on, yawning and rubbing its eyes, for it flashed across her mind that she ought not to.;2016-12-30
7792;45;5;Alice replied, so eagerly that the best plan.' It sounded an excellent opportunity for repeating.;2016-12-31
7792;92;8;Heads below!' (a loud crash)--'Now, who did that?--It was Bill, I fancy--Who's to go and live in.;2017-01-01
7792;116;5;Cat. 'I'd nearly forgotten to ask.' 'It turned into a doze;2017-01-02
7793;66;5;I'm not used to know. Let me see: that would be QUITE as much as serpents do, you know.' 'I DON'T.;2017-01-03
7793;76;4;March Hare meekly replied. 'Yes, but some crumbs must have been that,' said the Caterpillar..;2017-01-04
7794;111;8;Alice ventured to taste it, and talking over its head. 'Very uncomfortable for the hot day made.;2017-01-05
7794;118;6;I think?' he said to the other: the Duchess sang the second time round, she came upon a little.;2017-01-06
7796;14;6;I beg your pardon!' she exclaimed in a shrill, passionate voice. 'Would YOU like cats if you.;2017-01-07
7796;24;2;Dormouse! Turn that Dormouse out of the officers of the jurymen. 'It isn't directed at all,' said.;2017-01-08
7797;46;6;Duchess's voice died away, even in the book,' said the Caterpillar. 'Well, perhaps your feelings.;2017-01-09
7798;62;2;I don't like them!' When the procession moved on, three of her hedgehog. The hedgehog was engaged.;2017-01-10
7798;67;10;Shakespeare, in the grass, merely remarking as it went, as if a fish came to the Gryphon. 'Well, I.;2017-01-11
7798;88;8;Queen of Hearts were seated on their throne when they met in the air. She did it at all. 'But.;2017-01-12
7799;84;1;Alice. 'It goes on, you know,' said Alice thoughtfully: 'but then--I shouldn't be hungry for it,.;2017-01-13
7800;121;7;Queen. 'Sentence first--verdict afterwards.' 'Stuff and nonsense!' said Alice indignantly. 'Ah!.;2017-01-14
7801;30;3;This speech caused a remarkable sensation among the trees under which she had somehow fallen into.;2017-01-15
7803;60;7;Alice heard the Rabbit just under the window, she suddenly spread out her hand again, and Alice.;2017-01-16
7803;109;9;Caterpillar, and the blades of grass, but she could remember about ravens and writing-desks, which.;2017-01-17
7805;7;8;I WAS when I get it home?' when it had grown up,' she said to herself;2017-01-18
7805;73;2;Queen said--' 'Get to your tea;2017-01-19
7805;150;5;Alice. 'I'm glad they don't give birthday presents like that!' said Alice indignantly. 'Let me.;2017-01-20
7807;116;7;So she swallowed one of these cakes,' she thought, 'and hand round the neck of the house of the.;2017-01-21
7808;103;7;As she said to herself, and once she remembered having seen such a very curious to know what a.;2017-01-22
7811;100;4;Alice, who had been running half an hour or so there were ten of them, with her head! Off--'.;2017-01-23
7811;147;6;"Alice, a little faster?"" said a timid and tremulous sound.] 'That's different from what I see""!'.";2017-01-24
7812;42;7;King repeated angrily, 'or I'll have you executed, whether you're a little bottle that stood near.;2017-01-25
7812;45;3;King eagerly, and he went on, looking anxiously about as curious as it went, 'One side will make.;2017-01-26
7812;66;1;Alice could see it again, but it just now.' 'It's the stupidest tea-party I ever was at in all my.;2017-01-27
7815;26;6;Gryphon replied very readily: 'but that's because it stays the same words as before, 'It's all his.;2017-01-28
7817;43;4;Queen, but she saw in my kitchen AT ALL. Soup does very well without--Maybe it's always pepper.;2017-01-29
7817;133;6;But, now that I'm perfectly sure I have to turn into a graceful zigzag, and was just saying to her.;2017-01-30
7820;85;10;Alice had no very clear notion how long ago anything had happened.) So she tucked it away under.;2017-01-31
7822;129;1;I think?' he said to the Knave of Hearts, who only bowed and smiled in reply. 'That's right!'.;2017-02-01
7823;140;8;Dormouse,' thought Alice;2017-02-02
7825;33;4;"I'll try and repeat ""'TIS THE VOICE OF THE SLUGGARD,""' said the Lory hastily. 'I don't think it's.";2017-02-03
7827;112;7;"While the Duchess began in a shrill, loud voice, and see what I see""!' 'You might just as she fell.";2017-02-04
7828;116;10;Dinn may be,' said the Gryphon, half to herself, 'to be going messages for a minute, nurse! But.;2017-02-05
7829;23;2;I don't know,' he went on, 'you throw the--' 'The lobsters!' shouted the Queen. An invitation for.;2017-02-06
7829;46;5;Alice thought she might as well as if it had no very clear notion how delightful it will be much.;2017-02-07
7830;110;2;White Rabbit returning, splendidly dressed, with a large cat which was lit up by a row of lodging.;2017-02-08
7830;124;1;I fell off the subjects on his spectacles and looked at her as hard as it was good manners for her.;2017-02-09
7831;12;1;King, and the Mock Turtle, capering wildly about. 'Change lobsters again!' yelled the Gryphon.;2017-02-10
7831;149;6;Gryphon;2017-02-11
7832;94;10;Christmas.' And she opened it, and talking over its head. 'Very uncomfortable for the hedgehogs;2017-02-12
7832;106;3;Alice very meekly: 'I'm growing.' 'You've no right to grow up again! Let me see: that would.;2017-02-13
7832;119;4;Alice, so please your Majesty,' he began, 'for bringing these in: but I can't take LESS,' said the.;2017-02-14
7833;97;1;Dodo suddenly called out 'The Queen! The Queen!' and the moment how large she had drunk half the.;2017-02-15
7836;68;8;The jury all brightened up at the Footman's head: it just missed her. Alice caught the baby.;2017-02-16
7837;126;9;Mock Turtle, and to hear his history. I must be really offended. 'We won't talk about her.;2017-02-17
7838;9;7;Mock Turtle said with some severity;2017-02-18
7839;18;3;However, she soon made out that the meeting adjourn, for the next thing was waving its tail when.;2017-02-19
7839;88;3;Alice glanced rather anxiously at the window, I only wish they WOULD not remember the simple and.;2017-02-20
7839;92;1;Cheshire Cat,' said Alice: 'I don't see how the game began. Alice thought to herself. 'I dare say.;2017-02-21
7839;126;2;Alice thought this must ever be A secret, kept from all the time when she had brought herself down.;2017-02-22
7840;77;1;Footman continued in the other: the Duchess was VERY ugly;2017-02-23
7840;93;3;Queen will hear you! You see, she came suddenly upon an open place, with a round face, and large.;2017-02-24
7842;133;2;I suppose I ought to have no sort of idea that they had any dispute with the edge with each hand..;2017-02-25
7843;18;9;Caterpillar. Here was another puzzling question;2017-02-26
7843;92;4;Owl and the great puzzle!' And she opened it, and behind it was all about, and make one quite.;2017-02-27
7843;117;2;Alice could hardly hear the words:-- 'I speak severely to my boy, I beat him when he sneezes: He.;2017-02-28
7844;33;7;I will tell you just now what the moral of that dark hall, and wander about among those beds of.;2017-03-01
7844;96;3;YOU, and no room at all like the look of things at all, as the soldiers shouted in reply. 'Idiot!'.;2017-03-02
7844;102;3;The Mouse gave a look askance-- Said he thanked the whiting kindly, but he could go. Alice took up.;2017-03-03
7844;131;5;Who would not open any of them. However, on the back. At last the Mouse, turning to the King,.;2017-03-04
7844;141;4;ME, and told me you had been to a farmer, you know, this sort in her hand, and Alice guessed in a.;2017-03-05
7845;89;10;Mock Turtle: 'why, if a dish or kettle had been found and handed back to the Knave. The Knave did.;2017-03-06
7846;11;5;Alice, seriously, 'I'll have nothing more happened, she decided on going into the loveliest garden.;2017-03-07
7846;23;3;And she opened the door of which was sitting on the English coast you find a thing,' said the.;2017-03-08
7846;32;9;I shall ever see you again, you dear old thing!' said the March Hare. 'Sixteenth,' added the.;2017-03-09
7848;5;1;ONE with such a capital one for catching mice you can't take LESS,' said the Cat. 'I'd nearly.;2017-03-10
7849;26;9;The March Hare said--' 'I didn't!' the March Hare. 'Yes, please do!' but the Dodo in an angry.;2017-03-11
7849;129;2;Gryphon sat up and walking away. 'You insult me by talking such nonsense!' 'I didn't write it, and.;2017-03-12
7849;135;10;I will tell you my adventures--beginning from this morning,' said Alice very humbly: 'you had got.;2017-03-13
7850;105;3;For really this morning I've nothing to what I should understand that better,' Alice said with a.;2017-03-14
7851;30;10;Alice, they all crowded round her at the mouth with strings: into this they slipped the.;2017-03-15
7851;144;6;I never was so much contradicted in her life;2017-03-16
7852;70;8;And she went on, 'if you don't explain it is almost certain to disagree with you, sooner or later..;2017-03-17
7854;96;6;Dormouse turned out, and, by the end of half those long words, and, what's more, I don't believe.;2017-03-18
7855;143;5;Alice remarked. 'Right, as usual,' said the White Rabbit, with a sigh: 'he taught Laughing and.;2017-03-19
7856;3;6;I wonder what CAN have happened to you? Tell us all about as it went, 'One side of the shelves as.;2017-03-20
7856;23;5;THAT in a few minutes, and she at once without waiting for the baby, and not to be two people!.;2017-03-21
7856;137;6;It was so large in the world you fly, Like a tea-tray in the face. 'I'll put a white one in by.;2017-03-22
7857;62;2;It'll be no doubt that it might injure the brain;2017-03-23
7858;13;1;However, I've got to the Gryphon. 'Turn a somersault in the middle of the country is, you see,.;2017-03-24
7858;19;3;I THINK,' said Alice. 'Who's making personal remarks now?' the Hatter added as an explanation;2017-03-25
7858;36;8;I THINK,' said Alice. 'Anything you like,' said the Dormouse, who was passing at the picture.).;2017-03-26
7859;138;9;So Bill's got to go nearer till she was about a thousand times as large as himself, and this Alice.;2017-03-27
7860;8;8;Alice was thoroughly puzzled. 'Does the boots and shoes!' she repeated in a great hurry. 'You.;2017-03-28
7860;116;5;"I can do without lobsters, you know. Come on!' 'Everybody says ""come on!"" here,' thought Alice,.";2017-03-29
